Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review
2155832,4/16/2012,Cozy and quiet with secret garden,Manhattan,Apartment,95,Entire home/apt,10031,1,1,104,90,95
2155984,4/16/2012,Modern 2 BR apt near Times Square,Manhattan,Apartment,90,Entire home/apt,10036,2,1,87,233,91
2153123,4/16/2012,Uptown Funk - Happy in Harlem,Manhattan,Apartment,95,Entire home/apt,10037,2,1,23,150,97
2155715,4/16/2012,2 Bedroom -Upper East- Central Park,Manhattan,Apartment,90,Entire home/apt,10128,2,1,55,295,91
2160076,4/17/2012,1 br apt/ a stop away from city!,Brooklyn,Apartment,95,Entire home/apt,11201,1,1,9,190,95
2160201,4/17/2012,Luxury 1bdrm in Williamsburg- 700ft,Brooklyn,Apartment,60,Entire home/apt,11211,1,1,1,175,60
2162167,4/17/2012,Historic 2 BR Williamsburg Loft!,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,8,275,94
2162663,4/17/2012,1BR in NYC's Best Neighborhood,Manhattan,Apartment,90,Entire home/apt,10002,1,1,9,175,93
2161960,4/17/2012,"Tribeca, Huge Private Patio!",Manhattan,Apartment,85,Entire home/apt,10013,1,1,10,133,87
2162696,4/17/2012,Comfortable Harlem Apartment (1br),Manhattan,Apartment,100,Entire home/apt,10026,1,1,2,115,100
2162641,4/17/2012,Luxury Apartment Near Central Park,Manhattan,Apartment,95,Entire home/apt,10028,1,1,8,150,96
2164675,4/17/2012,Rockaway Beach Apt on Beach 95th,Queens,Apartment,100,Entire home/apt,11693,1,1,1,150,100
2168251,4/18/2012,Loft on Bedford Av in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,1,200,97
2168789,4/18/2012,Stylish Williamsburg Loft Apartment,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,49,350,97
2170037,4/18/2012,Beautiful Studio in Luxury Complex,Brooklyn,Apartment,100,Entire home/apt,11217,1,1,2,155,100
2168789,4/18/2012,Greenpoint Apt  - 3 Bedroom Apt,Brooklyn,Apartment,90,Entire home/apt,11222,3,1,2,175,90
2172231,4/18/2012,BEAUTIFUL APARTMENT IN CLINTON HILL,Brooklyn,Apartment,100,Entire home/apt,11238,2,1,2,120,100
2169400,4/18/2012,Chelsea 1 bedroom adorable apart,Manhattan,Apartment,80,Entire home/apt,10001,1,1,71,159,83
2168468,4/18/2012,"Zen, artsy, serene, simple flat",Manhattan,Apartment,85,Entire home/apt,10003,1,1,13,165,88
2165711,4/18/2012,SUNNY ZEN  FULL SERVICE STUDIO,Manhattan,Apartment,95,Entire home/apt,10006,3,1,32,189,98
2169280,4/18/2012,"Luminous, Central, Murray Hill Flat",Manhattan,Apartment,100,Entire home/apt,10016,2,1,4,295,100
2179603,4/19/2012,"Big, Beautiful and Private Apt.",Brooklyn,Apartment,85,Entire home/apt,11236,2,1,55,59,87
2179436,4/19/2012,"Cute New Studio in Manhattan,  LES",Manhattan,Apartment,85,Entire home/apt,10002,1,1,75,95,86
2175110,4/19/2012,GREAT 2BR/2BA TERRACE & W/D! in EV!,Manhattan,Apartment,100,Entire home/apt,10009,2,1,2,450,100
2175209,4/19/2012,Cozy Art Filled Apt in East Village,Manhattan,Apartment,80,Entire home/apt,10009,2,1,5,280,84
2178540,4/19/2012,A Home in the City--Full Studio Apt,Manhattan,Apartment,80,Entire home/apt,10010,2,1,1,144,80
2185643,4/20/2012,Modern/Rustic Studio Apt.,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,22,195,97
2183292,4/20/2012,Beautifully Furnished Apartment!,Manhattan,Apartment,90,Entire home/apt,10002,1,1,12,209,93
2186277,4/20/2012,BRIGHT MOROCCAN LOWER EAST SIDE APT,Manhattan,Apartment,90,Entire home/apt,10002,1,1,16,155,94
2180942,4/20/2012,Spacious Studio on Hudson River,Manhattan,Apartment,90,Entire home/apt,10280,1,1,14,235,93
2189318,4/21/2012,Studio Apt in South Slope,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,2,111,100
2191952,4/21/2012,Beautiful bedroom rooftop/elevator,Manhattan,Apartment,100,Entire home/apt,10009,1,1,3,170,100
2188827,4/21/2012,Live Like a Local in West Village!,Manhattan,Apartment,90,Entire home/apt,10014,1,1,4,265,90
2191187,4/21/2012,Affordable 1 BR in the West Village,Manhattan,Apartment,90,Entire home/apt,10014,1,1,3,280,93
2199671,4/22/2012,Beautiful + Sunny Fort Greene 1BR,Brooklyn,Apartment,95,Entire home/apt,11238,1,1,42,139,97
2196083,4/22/2012,Mini-Loft in Heart of Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11249,1,1,6,175,97
2198435,4/22/2012,BEAUTIFUL 1BR APT GREAT LOCATION,Manhattan,Apartment,90,Entire home/apt,10012,1,1,6,150,93
2203885,4/23/2012,"Musician's Sky Flat, 2Bdr, Chelsea",Manhattan,Apartment,70,Entire home/apt,10001,2,1,3,420,73
2203885,4/23/2012,"Artists Retreat, East-Village, 2Bdr",Manhattan,Apartment,95,Entire home/apt,10009,2,1,60,350,95
2203885,4/23/2012,"Downtown Style, 2Bdr, East-Village",Manhattan,Apartment,90,Entire home/apt,10009,2,1,68,350,92
2203446,4/23/2012,Central Chelsea 2BR Whole Apartment,Manhattan,Apartment,95,Entire home/apt,10011,2,1,24,299,96
2206791,4/23/2012,"Chelsea Brownstone, Private garden",Manhattan,Apartment,100,Entire home/apt,10011,2,1,3,480,100
2204078,4/23/2012,Classy 2.5 BR Brownstone w/ Garden,Manhattan,Apartment,90,Entire home/apt,10024,2,1,20,500,93
2212783,4/24/2012,BIG 2 Bed/2 Bath in Prime Brooklyn!,Brooklyn,Apartment,90,Entire home/apt,11201,2,1,21,250,94
2213809,4/24/2012,Beautiful 2 Bedroom Apt in Bedstuy,Brooklyn,Apartment,90,Entire home/apt,11213,2,1,98,135,91
2215348,4/24/2012,Bright and Cozy in Bed-Stuy,Brooklyn,Apartment,85,Entire home/apt,11216,1,1,7,85,89
2213809,4/24/2012,Beautiful 3 Bedroom apt in Bed-Stuy,Brooklyn,Apartment,90,Entire home/apt,11233,3,1,45,165,90
2208993,4/24/2012,Large 2BR apartment East Village,Manhattan,Apartment,95,Entire home/apt,10009,2,1,6,412,97
2214774,4/24/2012,West Village Penthouse-terrace/view,Manhattan,Apartment,90,Entire home/apt,10014,1,1,15,449,94
2216952,4/24/2012,Living the Dream in New York City,Manhattan,Apartment,95,Entire home/apt,10016,1,1,24,170,99
2216673,4/24/2012,"Best Block, NYC! Visit all of May!",Manhattan,Apartment,75,Entire home/apt,10023,2,1,10,98,77
2213985,4/24/2012,Luxury Hi-Rise Studio Downtown NYC,Manhattan,Apartment,90,Entire home/apt,10038,1,1,3,185,90
2220859,4/25/2012,Gorgeous Duplex w/yard Aug sublet,Brooklyn,Apartment,80,Entire home/apt,11216,2,1,3,130,84
2224912,4/25/2012,Perfect East Village 1 Bedroom,Manhattan,Apartment,85,Entire home/apt,10009,2,1,42,140,86
2221616,4/25/2012,Cheap Chic Close To Everything,Manhattan,Apartment,90,Entire home/apt,10023,3,1,32,135,92
2225721,4/26/2012,Warm simple modern  Williamsburg bk,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,5,195,96
2232455,4/26/2012,Private Backyard in Park Slope,Brooklyn,Apartment,90,Entire home/apt,11215,3,1,3,150,93
2233594,4/26/2012,Bright NoMad Studio with Kitchen,Manhattan,Apartment,100,Entire home/apt,10001,1,1,1,129,100
2226029,4/26/2012,Chic NYC west Chelsea Pied-a-tere,Manhattan,Apartment,85,Entire home/apt,10011,1,1,44,294,89
2232295,4/26/2012,Apartment in Soho with Backyard!,Manhattan,Apartment,95,Entire home/apt,10012,2,1,14,360,97
2230103,4/26/2012,Entire 2bdrm + BackYard/Time Square,Manhattan,Apartment,85,Entire home/apt,10019,2,1,88,399,85
2231341,4/26/2012,Spacious Midtown 2 Bdrm Apt by 5Ave,Manhattan,Apartment,95,Entire home/apt,10019,3,1,42,349,95
2225836,4/26/2012,"Chic, Cozy Studio Apt in Sugar Hill",Manhattan,Apartment,90,Entire home/apt,10032,1,1,27,80,91
2232469,4/26/2012,"Clean, Cozy & Bright 1 bedroom",Queens,Apartment,95,Entire home/apt,11101,1,1,12,120,98
2236442,4/27/2012,Fits 4 and so much more!,Brooklyn,Apartment,85,Entire home/apt,11208,3,1,9,175,87
2235105,4/27/2012,Beautiful Bedstuy Garden Apartment,Brooklyn,Apartment,95,Entire home/apt,11233,2,1,14,109,95
2237267,4/27/2012,1bdr-old world brownstone-71st &cpw,Manhattan,Apartment,90,Entire home/apt,10023,2,1,36,250,91
2236753,4/27/2012,"Downtown, lg 1 bed w/ private roof",Manhattan,Apartment,85,Entire home/apt,10038,1,1,10,200,86
2243449,4/28/2012,Lovely ClintonHill Apt with Terrace,Brooklyn,Apartment,80,Entire home/apt,11205,2,1,2,120,80
2242376,4/28/2012,European charm and well connected,Brooklyn,Apartment,100,Entire home/apt,11217,2,1,4,160,100
2244205,4/28/2012,Large 1 Bedroom in Columbus Circle,Manhattan,Apartment,95,Entire home/apt,10019,1,1,15,200,97
2242776,4/28/2012,Great 2BR UWS/Morningside/Harlem,Manhattan,Apartment,95,Entire home/apt,10027,2,1,28,199,98
2240143,4/28/2012,Great Studio in Historic Building,Manhattan,Apartment,90,Entire home/apt,10030,1,1,7,95,93
2248340,4/29/2012,Luxury Penthouse with Terrace,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,3,350,99
2251488,4/29/2012,Huge 1BR-Heart of Wburg-L Lorimer,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,5,130,96
2248545,4/29/2012,Brooklyn Apartment Windsor Terrace,Brooklyn,Apartment,95,Entire home/apt,11215,2,1,35,139,96
2248897,4/29/2012,Style in Stuyvesant Heights,Brooklyn,Apartment,90,Entire home/apt,11233,2,1,16,125,91
2246333,4/29/2012,"Chic 1-BD, best hood downtown!",Manhattan,Apartment,80,Entire home/apt,10002,1,1,5,140,84
2252261,4/29/2012,"Exciting Lower East Side, Loft Life",Manhattan,Apartment,95,Entire home/apt,10002,3,1,8,250,95
2251364,4/29/2012,Luxury apartment with stunning view,Manhattan,Apartment,100,Entire home/apt,10280,1,1,1,119,100
2246615,4/29/2012,Spacious 1 Bedroom Apt in Astoria,Queens,Apartment,95,Entire home/apt,11102,1,1,1,160,97
2258666,4/30/2012,One bedroom railroad,Brooklyn,Apartment,80,Entire home/apt,11206,2,1,2,119,80
2258438,4/30/2012,"Big studio, heart of Fort Greene",Brooklyn,Apartment,90,Entire home/apt,11217,1,1,10,130,94
2261381,4/30/2012,One Bdrm in Trendy Prospect Hts,Brooklyn,Apartment,90,Entire home/apt,11217,1,1,37,119,91
2256583,4/30/2012,Garden Apartment in Clinton Hill,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,8,125,93
2260600,4/30/2012,Chelsea GEM/Large Brownstone 1brm,Manhattan,Apartment,80,Entire home/apt,10001,1,1,7,165,80
2258113,4/30/2012,Designer 1BD with Park & City View,Manhattan,Apartment,100,Entire home/apt,10009,1,1,1,215,100
2257059,4/30/2012,Private Studio near Grand Central,Manhattan,Apartment,90,Entire home/apt,10016,1,1,2,150,90
2259061,4/30/2012,FOR CAT-LOVERS: ENTIRE APARTMENT.,Manhattan,Apartment,100,Entire home/apt,10034,3,1,3,149,100
2256923,4/30/2012,Spacious Prewar Apartment Backyard,Queens,Apartment,80,Entire home/apt,11385,1,1,1,115,80
2269453,5/1/2012,Summer Discount Gorg Loft in WBurg!,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,37,175,90
2267508,5/1/2012,Beautiful One Bedroom in Chelsea,Manhattan,Apartment,85,Entire home/apt,10001,1,1,22,139,88
2265349,5/1/2012,Cozy & Quiet Artist Studio,Manhattan,Apartment,90,Entire home/apt,10003,1,1,3,175,90
2264932,5/1/2012,2 bedroom in Cozy East Village Apt.,Manhattan,Apartment,90,Entire home/apt,10009,3,1,9,210,90
2264932,5/1/2012,5th floor East Village apartment.,Manhattan,Apartment,90,Entire home/apt,10009,2,1,29,160,92
2264932,5/1/2012,STUDIO/ THE HEART OF EAST VILLAGE,Manhattan,Apartment,90,Entire home/apt,10009,2,1,55,145,92
2266169,5/1/2012,Sunny Designer's 1BD East Village,Manhattan,Apartment,95,Entire home/apt,10009,1,1,51,159,95
2268858,5/1/2012,**I Love My East Village 1-Bed!!!**,Manhattan,Apartment,95,Entire home/apt,10009,1,1,16,130,95
2269866,5/1/2012,Beautiful E.Vill NY Apt. w/Terrace,Manhattan,Apartment,95,Entire home/apt,10009,1,1,5,200,95
2264554,5/1/2012,Modern apt in the heart of NYC,Manhattan,Apartment,90,Entire home/apt,10010,1,1,26,199,92
2269776,5/1/2012,SOHO Luxury Loft,Manhattan,Apartment,95,Entire home/apt,10012,1,1,2,650,96
2270198,5/1/2012,TriBeCa loft - gorgeous penthouse,Manhattan,Apartment,100,Entire home/apt,10013,1,1,5,320,100
2267864,5/1/2012,Heart of the West Village #2F,Manhattan,Apartment,90,Entire home/apt,10014,1,1,41,174,93
2267864,5/1/2012,Loft Apartment in West Village,Manhattan,Apartment,90,Entire home/apt,10014,1,1,97,174,91
2265389,5/1/2012,"Sunny, spacious 1bedroom apartment",Manhattan,Apartment,90,Entire home/apt,10034,2,1,12,109,91
2266123,5/1/2012,Urban Harlem 1BR Oasis with a View,Manhattan,Apartment,95,Entire home/apt,10037,1,1,48,98,96
2265022,5/1/2012,Glorious Mornings Townhouse,Staten Island,Apartment,100,Entire home/apt,10303,3,1,2,150,100
2273604,5/2/2012,1-BR Apt on Orchard street in LES!,Manhattan,Apartment,85,Entire home/apt,10002,1,1,4,120,85
2275829,5/2/2012,"Amazing apartment, best location!",Manhattan,Apartment,80,Entire home/apt,10002,3,1,33,310,81
2273886,5/2/2012,Union Square/East Village Apartment,Manhattan,Apartment,100,Entire home/apt,10003,1,1,3,249,100
2275401,5/2/2012,Open loft in the heart of Union Sq.,Manhattan,Apartment,95,Entire home/apt,10003,1,1,12,220,96
2275829,5/2/2012,Apartment in heart of the village,Manhattan,Apartment,70,Entire home/apt,10003,3,1,19,300,74
2275829,5/2/2012,"Charming apartment, best location!",Manhattan,Apartment,80,Entire home/apt,10003,3,1,61,300,82
2274284,5/2/2012,Heart of the West Village -2bedroom,Manhattan,Apartment,90,Entire home/apt,10014,2,1,7,295,91
2274284,5/2/2012,Unique Space Greenwich Village,Manhattan,Apartment,85,Entire home/apt,10014,2,1,5,295,88
2274785,5/2/2012,Cute and Cozy Manhattan Studio,Manhattan,Apartment,85,Entire home/apt,10017,1,1,3,119,87
2278511,5/2/2012,NYC Comfort & Convenience (Midtown),Manhattan,Apartment,95,Entire home/apt,10019,2,1,6,300,97
2274176,5/2/2012,GORGEOUS STUDIO IN UPPER EAST SIDE,Manhattan,Apartment,85,Entire home/apt,10021,1,1,48,179,89
2274545,5/2/2012,Newly Renovated Studio Apartment,Queens,Apartment,90,Entire home/apt,11374,1,1,19,99,94
2286137,5/3/2012,Whimsy Williamsburg 1BR Apartment,Brooklyn,Apartment,95,Entire home/apt,11206,1,1,29,175,99
2286885,5/3/2012,2 Br/ 1.5 Bath Condo in Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11218,3,1,9,180,90
2287353,5/3/2012,Fidi Downtown Artistic Gem,Manhattan,Apartment,90,Entire home/apt,10004,2,1,9,192,91
2279174,5/3/2012,Artist Hip East Village Apartment,Manhattan,Apartment,90,Entire home/apt,10009,1,1,24,150,94
2283470,5/3/2012,Entire Studio in Alphabet City,Manhattan,Apartment,90,Entire home/apt,10009,1,1,12,135,90
2279300,5/3/2012,"Sunny, quiet and  Fully renovated",Manhattan,Apartment,100,Entire home/apt,10012,2,1,1,295,100
2285974,5/3/2012,Cozy Vilage apartment  near NYU,Manhattan,Apartment,90,Entire home/apt,10012,1,1,7,200,94
2286821,5/3/2012,Beautifully Designed Studio in Soho,Manhattan,Apartment,95,Entire home/apt,10012,1,1,6,189,97
2282450,5/3/2012,Amazing luxury garden two bedroom,Manhattan,Apartment,90,Entire home/apt,10014,3,1,2,400,90
2282450,5/3/2012,Luxerious Village 1 bed!,Manhattan,Apartment,85,Entire home/apt,10014,1,1,6,225,87
2286762,5/3/2012,Beautiful Midtown w/LARGE terrace,Manhattan,Apartment,100,Entire home/apt,10018,1,1,3,288,100
2282355,5/3/2012,******AMAZING DEAL IN NYC*****,Manhattan,Apartment,85,Entire home/apt,10021,1,1,11,150,88
2283016,5/3/2012,"Comfy, Sunny Studio by Central Park",Manhattan,Apartment,85,Entire home/apt,10024,1,1,17,135,89
2282403,5/3/2012,Doorman Building w Best View of NYC,Queens,Apartment,100,Entire home/apt,11101,1,1,2,199,100
2291324,5/4/2012,"Airy, Beautiful Apartment: Brooklyn",Brooklyn,Apartment,100,Entire home/apt,11209,1,1,12,99,100
2294656,5/4/2012,2BR/1BA:Great Location Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,5,195,90
2290834,5/4/2012,Apartment MANHATTAN Beach Brooklyn,Brooklyn,Apartment,75,Entire home/apt,11235,2,1,10,99,77
2290834,5/4/2012,Best Location Beachside Brooklyn,Brooklyn,Apartment,85,Entire home/apt,11235,2,1,9,99,89
2290834,5/4/2012,Entire Home Sunny Apartment Beach,Brooklyn,Apartment,80,Entire home/apt,11235,2,1,5,99,80
2290834,5/4/2012,"Manhattan beach,Brooklyn EntireHome",Brooklyn,Apartment,90,Entire home/apt,11235,1,1,16,99,90
2290834,5/4/2012,MANHATTAN BEACHSIDE APARTMENT,Brooklyn,Apartment,65,Entire home/apt,11235,2,1,7,99,65
2294410,5/4/2012,Private 1 Bedroom LES Hideaway,Manhattan,Apartment,95,Entire home/apt,10002,1,1,44,132,95
2294699,5/4/2012,"True one bedroom,in the heart of NY",Manhattan,Apartment,95,Entire home/apt,10016,1,1,12,150,95
2290563,5/4/2012,Chic large 1br -great views rooftop,Manhattan,Apartment,100,Entire home/apt,10280,1,1,4,300,100
2297544,5/5/2012,Your Very Own Williamsburg Apt!,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,8,149,100
2300134,5/5/2012,Mega Deal on The Park,Manhattan,Apartment,95,Entire home/apt,10026,2,1,43,230,97
2306962,5/6/2012,Stunning Spacious Park Slope Duplex,Brooklyn,Apartment,90,Entire home/apt,11215,4,1,8,350,93
2305477,5/6/2012,Stylish Apt in Heart of Ft. Greene,Brooklyn,Apartment,100,Entire home/apt,11217,1,1,1,200,100
2301618,5/6/2012,Colorful 1 BD in the East Village,Manhattan,Apartment,95,Entire home/apt,10003,2,1,15,212,96
2306485,5/6/2012,Spacious Bright West Village Apt,Manhattan,Apartment,90,Entire home/apt,10014,1,1,12,220,93
2317686,5/7/2012,Penthouse 2 skylights + 1 skyline!,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,6,150,90
2313954,5/7/2012,Mid-Cent. Modern in E. Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11206,1,1,1,111,100
2312055,5/7/2012,Vibrant apartment w/private patio!,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,16,160,100
2312759,5/7/2012,Artistic Lower East Quiet 1br Flat,Manhattan,Apartment,85,Entire home/apt,10002,1,1,61,169,89
2313656,5/7/2012,Adorable Space in Perfect Location,Manhattan,Apartment,95,Entire home/apt,10003,1,1,96,201,95
2313878,5/7/2012,Luxury Union Square+Private Balcony,Manhattan,Apartment,100,Entire home/apt,10003,1,1,2,299,100
2313878,5/7/2012,GORGEOUS West Village Apt. Sleeps 5,Manhattan,Apartment,65,Entire home/apt,10014,3,1,8,229,69
2316247,5/7/2012,Cute and Cozy UWS Studio,Manhattan,Apartment,90,Entire home/apt,10023,1,1,4,130,90
2317702,5/7/2012,HUGE UWS Duplex w/Private Roof Deck,Manhattan,Apartment,65,Entire home/apt,10023,2,1,3,299,67
2317499,5/7/2012,Large Luxury 1BR by WTC & City Hall,Manhattan,Apartment,95,Entire home/apt,10038,1,1,15,159,97
2321783,5/8/2012,Three bedroom upscale condo,Bronx,Apartment,100,Entire home/apt,10463,6,1,1,230,100
2319102,5/8/2012,Lovely spacious studio in LES,Manhattan,Apartment,100,Entire home/apt,10002,1,1,1,200,100
2321871,5/8/2012,Spacious 1 Bdrm in E Vil- best view,Manhattan,Apartment,80,Entire home/apt,10009,1,1,1,200,80
2326520,5/8/2012,charming studio apt!,Manhattan,Apartment,60,Entire home/apt,10128,1,1,3,130,60
2329837,5/9/2012,Modern luxury & stunning views,Brooklyn,Apartment,100,Entire home/apt,11205,1,1,1,145,100
2333018,5/9/2012,Large Loft in Brooklyn  w/ Deck,Brooklyn,Apartment,100,Entire home/apt,11205,1,1,1,142,100
2333277,5/9/2012,Entire 1-bedroom apartment,Brooklyn,Apartment,90,Entire home/apt,11233,1,1,8,88,90
2327214,5/9/2012,1-BR WILLIAMSBURG incredible views,Brooklyn,Apartment,80,Entire home/apt,11249,1,1,1,270,80
2332430,5/9/2012,Studio Apt. Lower East - Manhattan,Manhattan,Apartment,85,Entire home/apt,10002,1,1,73,225,89
2331719,5/9/2012,large 1 BR in heart of East Village,Manhattan,Apartment,90,Entire home/apt,10003,1,1,10,196,94
2334674,5/9/2012,huge charming apt loft east village,Manhattan,Apartment,85,Entire home/apt,10009,1,1,82,200,89
2330420,5/9/2012,SoHo 1-bed with luxurious appeal,Manhattan,Apartment,80,Entire home/apt,10012,1,1,1,220,80
2330528,5/9/2012,Stunning Light-Flooded Loft Apt,Manhattan,Apartment,95,Entire home/apt,10018,4,1,15,500,97
2343136,5/10/2012,Spacious brownstone parlour,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,2,175,90
2342705,5/10/2012,Lower East Side/Chinatown 1-Bedroom,Manhattan,Apartment,85,Entire home/apt,10002,1,1,14,100,89
2335804,5/10/2012,Studio in Best Possible Location!,Manhattan,Apartment,100,Entire home/apt,10011,1,1,12,160,100
2338959,5/10/2012,Lovely 1 Bedroom in SoHo,Manhattan,Apartment,95,Entire home/apt,10012,2,1,13,200,97
2335873,5/10/2012,Cozy Apt in Little Italy/Chinatown!,Manhattan,Apartment,90,Entire home/apt,10013,1,1,23,135,90
2338928,5/10/2012,Spacious Apt Steps to Central Park,Manhattan,Apartment,90,Entire home/apt,10023,1,1,23,235,92
2348973,5/11/2012,Bright Modern Artist's Apartment,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,6,155,94
2346935,5/11/2012,Cozy One-Bedroom in Crown Heights,Brooklyn,Apartment,90,Entire home/apt,11213,2,1,71,100,90
2348049,5/11/2012,Artist Sun-drenched Mini loft (LES),Manhattan,Apartment,95,Entire home/apt,10002,1,1,20,185,95
2349977,5/11/2012,Large sunny 1br apt in East Village,Manhattan,Apartment,90,Entire home/apt,10009,1,1,6,180,90
2347189,5/11/2012,Quiet Studio in the West Village,Manhattan,Apartment,90,Entire home/apt,10014,1,1,14,190,92
2351435,5/12/2012,Cozy ArtStar Boudoir Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,35,100,93
2357221,5/12/2012,1 bed/bath condo steps from Bedford,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,150,100
2355439,5/12/2012,Studio Apt in Park Slope- Brooklyn!,Brooklyn,Apartment,95,Entire home/apt,11215,1,1,17,100,96
2355596,5/12/2012,Amazing View! Large 1 Bedroom,Manhattan,Apartment,85,Entire home/apt,10001,1,1,66,129,88
2356449,5/12/2012,The biggest small apt in Manhattan,Manhattan,Apartment,80,Entire home/apt,10002,2,1,26,110,84
